auditory_attention,visual_attention,interest,stress,engagement,class
0.59934425,0.61955025,0.71032575,0.80287825,0.61995975,funny
0.61239625,0.6558975,0.75377725,0.78449825,0.67307225,funny
0.62700025,0.6618845,0.69821625,0.69403075,0.6955725,funny
0.64653,0.6550995,0.65586275,0.66119275,0.6982455,funny
0.6578165,0.64166025,0.62891425,0.6442665,0.695752,funny
0.6551435,0.63162725,0.61230825,0.60998725,0.70412325,funny
0.64671475,0.625454,0.60916325,0.61276675,0.70856575,funny
0.63576075,0.609194,0.617897,0.613811,0.68738875,funny
0.62741325,0.59123675,0.6181295,0.592556,0.6748875,funny
0.61168075,0.5868465,0.61436425,0.62828425,0.6663005,funny
0.58831675,0.59034025,0.60991775,0.651068,0.649422,funny
0.5615355,0.57081025,0.60703525,0.5947305,0.62116275,funny
0.5315585,0.53503925,0.611399,0.547055,0.59579325,funny
0.50298475,0.50836175,0.61620925,0.609936,0.57408325,funny
0.482568,0.48939975,0.62203025,0.7214425,0.571495,funny
0.47019475,0.4804265,0.62583425,0.6810685,0.59087775,funny
0.47070475,0.47584875,0.620968,0.5756205,0.60403,funny
0.49068225,0.48374075,0.61004425,0.57538975,0.6030515,funny
0.51150225,0.4880105,0.6034105,0.6773505,0.60865225,funny
0.515371,0.48163225,0.6127985,0.8079135,0.61930525,funny
0.4979715,0.47085475,0.6325675,0.845536,0.629887,funny
0.4838145,0.463447,0.64001525,0.8590395,0.6166135,funny
0.47936725,0.4671635,0.648152,0.88008,0.596004,funny
0.488651,0.47090725,0.648832,0.89678325,0.57143375,funny
0.5072755,0.4855305,0.6411165,0.90869375,0.5577045,boring
0.52576075,0.51631625,0.6339865,0.9248605,0.52173325,boring
0.547883,0.56202925,0.6333065,0.908522,0.47912425,boring
0.559091,0.587503,0.62807675,0.85382125,0.46095975,boring
0.56033525,0.59169175,0.61971925,0.7905455,0.48569175,boring
0.560738,0.589536,0.6160215,0.7496965,0.53821575,boring
0.56981925,0.59177825,0.61874275,0.702787,0.58424475,boring
0.5844905,0.6014315,0.6215915,0.740189,0.6181735,boring
0.59459975,0.6031525,0.62028,0.747576,0.639878,boring
0.60220125,0.5970435,0.62066025,0.716535,0.64556975,boring
0.6053325,0.57704025,0.61944075,0.749631,0.64551175,boring
0.620604,0.576867,0.61527575,0.73917,0.6448185,boring
0.6333545,0.5829425,0.61804925,0.726213,0.63903725,boring
0.6492105,0.60174525,0.6326055,0.72216375,0.629506,boring
0.6614625,0.62711,0.62924575,0.69146875,0.62227875,boring
0.667474,0.6384585,0.61417675,0.6176275,0.6230085,boring
0.66405875,0.63945175,0.608848,0.539445,0.63207825,boring
0.660543,0.6454465,0.6046215,0.52637625,0.63150525,boring
0.657987,0.64489575,0.60117075,0.53677625,0.63368325,boring
0.58341875,0.603565,0.673996,0.63227125,0.686037,boring
0.57967725,0.6115145,0.650023,0.64214,0.69294425,boring
0.59410125,0.6121045,0.6236425,0.61821625,0.70538975,boring
0.61791025,0.61007325,0.60354375,0.59447475,0.713324,boring
0.6315385,0.6041235,0.59778875,0.54293075,0.7147385,boring
0.64521325,0.60905225,0.6010635,0.48848825,0.692849,boring
0.659636,0.61537475,0.60229,0.481542,0.6629135,boring
0.67264375,0.619035,0.605392,0.49640975,0.636969,boring
0.6767775,0.60977825,0.602551,0.48117525,0.6245355,boring
0.6612055,0.596196,0.59631325,0.4854135,0.61784775,boring
0.63566425,0.58963525,0.596759,0.532381,0.61814725,boring
0.6155345,0.583725,0.599217,0.5844995,0.630582,boring
0.6032455,0.57617625,0.60048425,0.5727885,0.639344,boring
0.5877425,0.55223425,0.6013415,0.538898,0.62581,boring
0.585014,0.542081,0.59502225,0.50989,0.6028215,boring
0.5908875,0.52933825,0.5901285,0.483343,0.5905825,boring
0.59426775,0.52691575,0.58819475,0.44864025,0.61014275,boring
0.5866555,0.5243405,0.58611125,0.4368305,0.628945,boring
0.569725,0.51256575,0.58976075,0.4230275,0.6384895,boring
0.5414085,0.4898975,0.59871675,0.398556,0.641665,boring
0.50686125,0.4578675,0.60011875,0.41815225,0.63582225,boring
0.47691525,0.42906,0.60145025,0.4369535,0.63218825,boring
0.46282225,0.4141705,0.60109125,0.47629425,0.6317365,boring
0.4693585,0.4088365,0.5986695,0.495537,0.64132275,boring
0.5062665,0.42711875,0.597872,0.47771775,0.63989975,boring
0.55508225,0.467647,0.6050605,0.48399075,0.624519,boring
0.58383125,0.50039875,0.60327175,0.46290775,0.60387425,boring
0.5948635,0.5190355,0.5978175,0.42417925,0.597646,boring
0.5827855,0.51570275,0.59501975,0.41355525,0.6250925,boring
0.566831,0.50269425,0.5949495,0.455285,0.6393145,boring
0.540593,0.47695475,0.5978735,0.518661,0.62220725,boring
0.521292,0.45641925,0.6054335,0.5403585,0.59632475,boring
0.50756125,0.44644425,0.6262605,0.54797925,0.53204325,boring
0.49755125,0.45982675,0.6403085,0.577848,0.47041075,boring
0.49307425,0.4674415,0.63043275,0.54209425,0.4437725,boring
0.4751415,0.45422275,0.61349725,0.51847425,0.45565625,boring
0.44929675,0.43527275,0.6031375,0.618399,0.4634415,boring
0.4280805,0.411652,0.6032675,0.66745825,0.46858825,boring
0.4255165,0.409776,0.60296775,0.63171975,0.47969425,boring
0.449077,0.41594675,0.598967,0.58055025,0.5214335,boring
0.48584825,0.423424,0.59016775,0.574002,0.57978175,boring
0.50452125,0.42081625,0.58504075,0.550331,0.624348,boring
0.49695525,0.41879575,0.58871675,0.54488125,0.64810775,boring
0.48519575,0.41597625,0.59117,0.48981825,0.6473345,boring
0.47513725,0.4141065,0.58721275,0.414756,0.6413085,boring
0.47510375,0.415683,0.5869805,0.4027655,0.64144875,boring
0.49821275,0.4218735,0.58875925,0.40279525,0.644168,boring
0.516814,0.43961625,0.58936375,0.40792175,0.64579125,boring
0.52555275,0.4393435,0.59453025,0.4410095,0.64487325,boring
0.52850275,0.44327975,0.605303,0.43191875,0.632265,boring
0.52503775,0.453411,0.6126505,0.41612725,0.60484325,boring
0.53340175,0.47921275,0.6092325,0.36704375,0.5913795,boring
0.56595125,0.51094,0.598838,0.34947375,0.59120275,boring
0.5862275,0.52208425,0.5912255,0.36745525,0.6009505,boring
0.576427,0.50480875,0.5887915,0.42807675,0.60640375,boring
0.5508465,0.4873815,0.590739,0.46777725,0.61121275,boring
0.487217,0.449427,0.60014475,0.4634475,0.6216015,boring
0.4188105,0.41143525,0.612646,0.4354685,0.6375855,boring
0.38517375,0.38802975,0.61431275,0.447096,0.6466745,boring
0.384363,0.399881,0.6079035,0.48493825,0.625956,boring
0.38477525,0.415474,0.6010185,0.5057315,0.588562,boring
0.3818465,0.41054675,0.596899,0.5147115,0.5465105,boring
0.3811115,0.415455,0.59748625,0.51264075,0.50408825,boring
0.381411,0.4003005,0.598309,0.47282025,0.4701105,boring
0.36820175,0.364741,0.5984785,0.422485,0.4420805,boring
0.3599395,0.33691525,0.5975075,0.391836,0.4412885,boring
0.3673075,0.330917,0.5966225,0.3685125,0.45251175,boring
0.3893705,0.33722075,0.5924225,0.3470805,0.47772575,boring
0.41749775,0.344371,0.58917525,0.35660825,0.50310825,boring
0.42916025,0.337461,0.595588,0.417076,0.501822,boring
0.42099675,0.325039,0.601152,0.4681645,0.473709,boring
0.40723125,0.30519475,0.5981245,0.474658,0.45069125,boring
0.412831,0.30367425,0.5924925,0.46339425,0.453439,boring
0.42396925,0.31748625,0.5888475,0.4637375,0.48951375,boring
0.426669,0.330982,0.5895745,0.45719775,0.54380575,boring
0.433005,0.34767625,0.58922425,0.4501745,0.59923725,boring
0.452167,0.37225575,0.592368,0.50760875,0.63380325,boring
0.46579025,0.39266,0.60524625,0.55797725,0.654019,boring
0.47118275,0.40980025,0.6094095,0.53827675,0.64557075,boring
0.475028,0.4084165,0.604633,0.500726,0.62238225,boring
0.48665075,0.40979825,0.592495,0.48803725,0.60139725,boring
0.502443,0.41081925,0.5827765,0.4295295,0.60927975,boring
0.52364325,0.4253425,0.58207175,0.353989,0.624722,boring
0.53330875,0.44059175,0.582097,0.34898,0.63123,boring
0.53023025,0.438578,0.58197575,0.35048025,0.62187125,boring
0.527522,0.43405575,0.58165325,0.359157,0.62001525,boring
0.52979975,0.4321235,0.57975725,0.426217,0.63641025,boring
0.5381095,0.43402425,0.586094,0.486397,0.656672,boring
0.55013175,0.43804475,0.58819475,0.5076185,0.6769755,boring
0.57248225,0.4568985,0.58511825,0.48013475,0.6795495,boring
0.58782025,0.46581375,0.58497925,0.49504875,0.6847345,boring
0.59024475,0.45756075,0.58752575,0.54276875,0.6726545,boring
0.58271625,0.44522475,0.601452,0.59004375,0.66573025,boring
0.5761045,0.445915,0.61169625,0.640258,0.664636,boring
0.58164525,0.465794,0.6125485,0.66773075,0.6640475,boring
0.58988025,0.4810225,0.60476575,0.66004825,0.67080875,boring
0.595016,0.49346375,0.5974815,0.699822,0.6857725,boring
0.596827,0.50653325,0.5965745,0.73442475,0.686135,boring
0.5846115,0.5102255,0.60018275,0.76190625,0.67667975,boring
0.554937,0.50218675,0.61074825,0.7767685,0.67366875,boring
0.52336325,0.5005655,0.61625625,0.79587225,0.67206175,boring
0.50717925,0.50654775,0.609667,0.81947875,0.65590325,boring
0.5033535,0.5043035,0.59915375,0.77790075,0.6427145,boring
0.4868375,0.48647125,0.59990925,0.765234,0.6359735,boring
0.46553,0.46814675,0.60913675,0.79029875,0.63854325,boring
0.45499075,0.45785925,0.60465725,0.824109,0.6421375,boring
0.47265,0.46724775,0.59871475,0.84426225,0.6382285,boring
0.48558275,0.4723455,0.600242,0.797627,0.63111025,boring
0.4868175,0.464145,0.59606275,0.72406825,0.61886425,boring
0.48114075,0.44185075,0.5893015,0.67242875,0.60473975,boring
0.4802175,0.439824,0.58804225,0.66916075,0.5988805,boring
0.48617775,0.4532725,0.58920975,0.5987025,0.612119,boring
0.48439575,0.45277125,0.590679,0.5267625,0.61969475,boring
0.4641075,0.44066325,0.5875355,0.5378715,0.60842875,boring
0.43534525,0.4299795,0.58217375,0.53691725,0.5812475,boring
0.4148995,0.42867725,0.58461875,0.493156,0.5554325,boring
0.41030625,0.4356585,0.58709875,0.47628175,0.53595925,boring
0.429082,0.4447855,0.58462275,0.51829625,0.53231375,boring
0.463893,0.4610365,0.5832185,0.53118225,0.547629,boring
0.4989185,0.47814325,0.58337,0.48033825,0.56491625,boring
0.530562,0.496413,0.58562025,0.45228,0.58471,boring
0.55195675,0.499988,0.585605,0.46045125,0.59584975,boring
0.55624,0.4917255,0.58610475,0.46163275,0.5989775,boring
0.54744825,0.482542,0.58830825,0.47630075,0.59343375,boring
0.5381395,0.4821075,0.588785,0.49612175,0.5797265,boring
0.52936725,0.48414925,0.59130775,0.480709,0.55440775,boring
0.520933,0.4872145,0.58941675,0.475384,0.53584325,boring
0.512733,0.484725,0.5862505,0.48495475,0.51630125,boring
0.50670025,0.47836175,0.583512,0.44478125,0.530733,boring
0.5094865,0.4671025,0.585981,0.43623775,0.553295,boring
0.505542,0.43959975,0.59464875,0.42570625,0.547086,boring
0.4956575,0.414557,0.5969395,0.4062895,0.51272675,boring
0.47854775,0.39989975,0.59249075,0.39564325,0.478286,boring
0.49476,0.4025275,0.58260625,0.39742175,0.453777,boring
0.52654925,0.42246325,0.57806675,0.40609675,0.4503665,boring
0.54834975,0.43881925,0.58134,0.49220375,0.458009,boring
0.530524,0.44494525,0.5869105,0.604684,0.452825,boring
0.491766,0.4344245,0.59504025,0.6298825,0.4439955,boring
0.46752725,0.433485,0.60055975,0.6502345,0.44458325,boring
0.46824075,0.45563525,0.60425575,0.715045,0.444821,boring
0.489545,0.487887,0.608571,0.813341,0.4434545,boring
0.50655975,0.48579075,0.61533275,0.79233075,0.43883125,boring
0.510478,0.461654,0.61375,0.66598125,0.4390605,boring
0.5119425,0.44334225,0.60412525,0.55862575,0.443048,boring
0.524913,0.45174725,0.5975,0.50296575,0.452516,boring
0.52652,0.45147525,0.59369525,0.46642675,0.46751775,boring
0.53281475,0.451669,0.589545,0.39256975,0.471221,boring
0.54522525,0.45150375,0.590948,0.35270375,0.46099975,boring
0.55859975,0.456841,0.5950725,0.38415775,0.45919825,boring
0.56371175,0.460133,0.59931175,0.48808925,0.4722185,boring
0.5454655,0.461631,0.6049385,0.58757,0.4810205,boring
0.53848275,0.46815775,0.6092425,0.63424825,0.48748875,boring
0.540306,0.475812,0.6081405,0.70937625,0.499458,boring
0.53619825,0.47041075,0.61187425,0.76015675,0.5334325,boring
0.51047775,0.435457,0.619913,0.767336,0.5590725,boring
0.48747625,0.40150825,0.6250755,0.750197,0.575055,boring
0.490734,0.39996,0.621582,0.765316,0.57504825,boring
0.51620625,0.43079525,0.617141,0.7446795,0.57558375,boring
0.50895075,0.4499105,0.62246075,0.83599575,0.59731,boring
0.4719275,0.4121705,0.6262235,0.89193625,0.595532,boring
0.45409,0.3994625,0.6220545,0.8858605,0.59120125,boring
0.4560955,0.411483,0.61632175,0.8615105,0.57042475,boring
0.458686,0.4250415,0.60805175,0.80176025,0.558617,boring
0.44791525,0.420726,0.600578,0.74020225,0.545627,boring
0.43138325,0.416065,0.60051425,0.7018245,0.54687675,boring
0.40956075,0.39941575,0.602545,0.64502075,0.530688,boring
0.39268225,0.3762325,0.59931,0.58071925,0.52202825,boring
0.408484,0.37711075,0.59211825,0.549558,0.5243865,boring
0.438865,0.39089025,0.5879095,0.5472895,0.5360155,boring
0.455478,0.41284225,0.591531,0.54364325,0.55577925,boring
0.45420925,0.42512425,0.59757225,0.56842325,0.5788485,boring
0.46803975,0.445316,0.59829225,0.54922125,0.60191475,boring
0.47301575,0.45594575,0.59283975,0.5484405,0.606667,boring
0.46552275,0.44114875,0.58758025,0.56238075,0.58651525,boring
0.45540125,0.41765975,0.5885115,0.530598,0.5627925,boring
0.46083775,0.41639775,0.5923055,0.50853375,0.53744175,boring
0.47832925,0.423942,0.59869975,0.54005275,0.50912925,boring
0.49917475,0.4352185,0.600074,0.537875,0.4906775,boring
0.50635775,0.444599,0.5938825,0.48617125,0.4740405,boring
0.5008705,0.43641175,0.5844615,0.481091,0.480124,boring
0.487527,0.42355675,0.58369525,0.51655975,0.51868525,boring
0.4626855,0.42291775,0.595515,0.57762625,0.5585605,boring
0.44043875,0.42431375,0.60697875,0.62167725,0.569084,boring
0.432516,0.425715,0.60726575,0.59913025,0.55811225,boring
0.42120275,0.419329,0.60024325,0.52847325,0.553106,boring
0.40907075,0.40372175,0.59443875,0.48906,0.54618675,boring
0.4003725,0.3862035,0.591972,0.43632275,0.53533725,boring
0.4029095,0.3796455,0.59193875,0.36599625,0.526326,boring
0.41333775,0.38766775,0.5966755,0.365764,0.5220115,boring
0.4228985,0.390862,0.59743925,0.37418875,0.51067325,boring
0.441622,0.38074625,0.59367175,0.33599325,0.4793175,boring
0.46291525,0.374947,0.588331,0.31696475,0.46421175,boring
0.4784455,0.36808975,0.58593925,0.358149,0.45219475,boring
0.476475,0.36157025,0.58609875,0.35955975,0.46852575,boring
0.48171625,0.360928,0.58575125,0.290666,0.485722,boring
0.503766,0.37169625,0.58245975,0.2773155,0.511317,boring
0.467691,0.36674025,0.66389725,0.28998075,0.56672625,boring
0.4391725,0.3517215,0.64192925,0.2894755,0.57159775,boring
0.430625,0.34528025,0.61765325,0.32215625,0.57591075,boring
0.4362745,0.35239625,0.608765,0.329333,0.57522025,boring
0.44518675,0.373276,0.60179575,0.3207635,0.5895115,boring
0.453813,0.38905325,0.60096,0.3019185,0.590743,boring
0.474994,0.40617525,0.6016265,0.27860475,0.5799175,boring
0.501729,0.42030825,0.5927125,0.29376725,0.57234825,boring
0.5162805,0.42378825,0.590062,0.35179475,0.5700415,boring
0.50079675,0.426532,0.59431675,0.38202525,0.570854,boring
0.47966875,0.43795425,0.59381675,0.34709575,0.5690995,boring
0.463944,0.4435765,0.59083725,0.33245025,0.56479575,boring
0.45636325,0.42416575,0.5866325,0.35457325,0.55041225,boring
0.449811,0.399114,0.598714,0.420176,0.54749525,boring
0.44446275,0.3925315,0.61243375,0.47170775,0.56671875,boring
0.45091475,0.41164675,0.6149225,0.4886225,0.60424175,boring
0.46825625,0.4350545,0.61819275,0.469413,0.64281875,boring
0.51075825,0.468432,0.6074455,0.45654925,0.67098825,boring
0.54529025,0.4820935,0.59203325,0.46000825,0.66819575,boring
0.5337595,0.471373,0.58530675,0.4579405,0.647074,boring
0.50776925,0.4550475,0.58240975,0.43445575,0.629286,boring
0.4944315,0.440573,0.5808225,0.392816,0.62015025,boring
0.4716155,0.42531125,0.58418775,0.3825885,0.59779975,boring
0.42651975,0.39606525,0.59341975,0.38546375,0.565944,boring
0.38691125,0.3690275,0.5970085,0.3587585,0.55966775,boring
0.36981325,0.35722525,0.5979295,0.353421,0.5664445,boring
0.3728225,0.3693935,0.59984875,0.3726925,0.5655405,boring
0.38197875,0.39665125,0.6029245,0.4211695,0.5567095,boring
0.40049925,0.42655075,0.606853,0.4863475,0.54790925,boring
0.42472025,0.458255,0.606273,0.50934525,0.54256475,boring
0.4437465,0.4808235,0.60843975,0.52530725,0.53425775,boring
0.44679225,0.4940805,0.6093965,0.53810575,0.53279975,boring
0.4420955,0.4869255,0.60635275,0.553853,0.5287825,boring
0.42877425,0.459393,0.60307175,0.5480025,0.5228775,boring
0.413229,0.42730275,0.60096225,0.5428485,0.52968975,boring
0.40365325,0.40275325,0.595181,0.55026025,0.54580825,boring
0.40394675,0.3981915,0.59063575,0.5568785,0.56486275,boring
0.39797175,0.408645,0.59574275,0.59344,0.5615125,boring
0.4025875,0.42656,0.6018695,0.63260575,0.565095,boring
0.39152175,0.4213825,0.599355,0.60278275,0.56996575,boring
0.37445675,0.3985985,0.595263,0.58419475,0.5709925,boring
0.364617,0.38147625,0.595276,0.57285575,0.559227,boring
0.37757925,0.37039875,0.5954445,0.539403,0.57647425,boring
0.39350625,0.3753595,0.59831925,0.54864675,0.594158,boring
0.3967445,0.3883425,0.60260975,0.6197515,0.59811175,boring
0.4005645,0.39517175,0.60473525,0.6878025,0.60139975,boring
0.41390325,0.40912475,0.600187,0.65227025,0.6173945,boring
0.42896325,0.4124455,0.59395275,0.61456325,0.63598875,boring
0.44263925,0.41067625,0.586423,0.585599,0.6540425,boring
0.44424325,0.396249,0.58001625,0.50694725,0.66564175,boring
0.4293495,0.3799255,0.58599575,0.46246125,0.6661725,boring
0.4087685,0.36595775,0.59581175,0.4676945,0.66044225,boring
0.39028075,0.35119075,0.5919305,0.51850525,0.643535,boring
0.37248775,0.335853,0.5931185,0.505151,0.6367215,boring
0.35987075,0.32844125,0.5965685,0.462362,0.635974,boring
0.367875,0.347166,0.59605175,0.524484,0.6168235,boring
0.378179,0.3794245,0.5958895,0.618558,0.58866825,boring
0.38906525,0.41613425,0.59570925,0.66637825,0.57173975,boring
0.393459,0.4374735,0.5928315,0.67689875,0.56322675,boring
0.38654125,0.42726825,0.58875225,0.666775,0.55920475,boring
0.38208575,0.409037,0.589883,0.6815475,0.56091425,boring
0.38522575,0.3977085,0.5972235,0.710958,0.56111475,boring
0.401106,0.40347975,0.6039,0.69184125,0.56696425,boring
0.417515,0.41284525,0.60246975,0.59954975,0.5794405,boring
0.4367165,0.42289675,0.5978435,0.54821875,0.58745275,boring
0.45676,0.42842225,0.590089,0.509886,0.5917295,boring
0.4811285,0.4375935,0.5808635,0.48572425,0.5998655,boring
0.49906625,0.44039625,0.580411,0.50507975,0.60240775,boring
0.51321275,0.44247,0.5842735,0.46431425,0.58610825,boring
0.51780975,0.444526,0.58307775,0.42925775,0.58142375,boring
0.538219,0.4682025,0.58417025,0.4152695,0.6035045,boring
0.563348,0.495123,0.585401,0.39310075,0.625517,boring
0.5780045,0.5098705,0.58286825,0.37882925,0.62749025,boring
0.58211025,0.50248475,0.59547325,0.36751,0.62067825,boring
0.5757875,0.4820215,0.6002765,0.35658925,0.61469575,boring
0.55609475,0.4555035,0.595511,0.366165,0.587391,boring
0.53791675,0.43670875,0.5933745,0.367682,0.5535045,boring
0.51734125,0.41287825,0.58712275,0.39487625,0.54114025,boring
0.5078775,0.40966025,0.58422475,0.45083375,0.5504845,boring
0.50735375,0.41533475,0.622937,0.5299315,0.5464575,boring
0.514597,0.42467225,0.7462645,0.5503595,0.52397975,boring
0.52695425,0.421644,0.777326,0.486436,0.50457175,boring
0.52944625,0.4053005,0.739308,0.41980625,0.48612925,boring
0.52566025,0.3919485,0.68004875,0.35406625,0.4788595,boring
0.5253595,0.3887935,0.6411375,0.30272375,0.4676545,boring
0.5252555,0.4,0.6209895,0.296536,0.484103,funny
0.5209095,0.40148375,0.6083335,0.3088295,0.5185825,funny
0.514319,0.41725025,0.5962995,0.32953475,0.542805,funny
0.5111055,0.43205025,0.585593,0.341026,0.554708,funny
0.502422,0.4331045,0.583618,0.36435325,0.560835,funny
0.485104,0.4182065,0.5894135,0.3679115,0.5845255,funny
0.47188875,0.3916995,0.592576,0.38527075,0.61749175,funny
0.471379,0.371806,0.59134175,0.41520725,0.6497795,funny
0.4819815,0.3808335,0.597386,0.39868875,0.672969,funny
0.504113,0.41557475,0.61366375,0.3942245,0.68261925,funny
0.511777,0.4406575,0.61974225,0.40274675,0.6864895,funny
0.506756,0.44279175,0.6113225,0.432911,0.66589825,funny
0.508213,0.439163,0.6067075,0.4374165,0.63478025,funny
0.5187365,0.44902275,0.600501,0.41356925,0.61480725,funny
0.51366925,0.4444825,0.59630225,0.43857925,0.5976935,funny
0.49571025,0.43871675,0.60504075,0.4673195,0.57238925,funny
0.477059,0.43509725,0.610402,0.4886555,0.546238,funny
0.4702905,0.422476,0.60307225,0.53197125,0.5567275,funny
0.46423025,0.39182425,0.5976595,0.54086175,0.59382425,funny
0.459619,0.357806,0.5961935,0.49900575,0.61919325,funny
0.45275525,0.336214,0.59661925,0.4612495,0.63607225,funny
0.4505515,0.331891,0.59528075,0.495491,0.63854225,funny
0.44831425,0.340835,0.5928665,0.56447025,0.623927,funny
0.4394055,0.3458885,0.5996155,0.5416835,0.59754425,funny
0.4404245,0.3657475,0.62507175,0.4586455,0.571518,funny
0.456722,0.39803625,0.6374365,0.43493125,0.550492,funny
0.4693755,0.4235745,0.62134225,0.45025725,0.54520225,funny
0.47871525,0.43895975,0.606588,0.44631975,0.5476305,funny
0.47436825,0.438067,0.60185675,0.48988425,0.55981125,funny
0.48070275,0.42960125,0.59736675,0.45541725,0.568554,funny
0.4924975,0.4160375,0.5909855,0.352506,0.5831035,funny
0.496261,0.40245325,0.583097,0.36120325,0.5960145,funny
0.492603,0.3911625,0.58487325,0.4373395,0.60322125,funny
0.479085,0.38611925,0.59080675,0.40599175,0.5924165,funny
0.45889225,0.379284,0.589715,0.3661135,0.56056125,funny
0.452946,0.3677685,0.59042525,0.4090455,0.53611375,funny
0.4512745,0.35007,0.59599375,0.405937,0.5404215,funny
0.46130925,0.33588,0.59561525,0.35809875,0.55854325,funny
0.47422675,0.3296495,0.61868875,0.45557,0.55328625,funny
0.48850725,0.33740625,0.6332295,0.5930945,0.5341045,funny
0.502753,0.37630875,0.6346195,0.61553525,0.50850825,funny
0.5292085,0.4247635,0.633403,0.580077,0.47901675,funny
0.55399725,0.45456375,0.6233965,0.552499,0.48667075,funny
0.56706725,0.46519225,0.61326125,0.5403965,0.5317025,funny
0.579985,0.46548825,0.60688375,0.521095,0.57743025,funny
0.577158,0.464875,0.60310575,0.460061,0.61537275,funny
0.56324675,0.4598105,0.6057815,0.43805475,0.63019175,funny
0.54737225,0.44949975,0.61281375,0.46521575,0.63045275,funny
0.5375015,0.4437875,0.61217875,0.51766975,0.617291,funny
0.53640475,0.44299075,0.6066765,0.5726455,0.6174795,funny
0.537505,0.4407235,0.59833475,0.64175275,0.6265375,funny
0.544395,0.43940825,0.59667575,0.65477325,0.639319,funny
0.54931425,0.44452125,0.59592875,0.645939,0.64825325,funny
0.53695325,0.44656225,0.59903725,0.61563525,0.627379,funny
0.51321975,0.43621575,0.617519,0.5767775,0.59424075,funny
0.491283,0.4061695,0.62895425,0.59943875,0.56309175,funny
0.47508075,0.378834,0.6134755,0.6322585,0.569416,funny
0.44731175,0.35409175,0.5668905,0.63310625,0.591051,funny
0.417,0.32717425,0.51575825,0.5574915,0.59771025,funny
0.3891605,0.2992135,0.52614275,0.4892665,0.604566,funny
0.37885925,0.2813415,0.56670675,0.4437665,0.599186,funny
0.38307375,0.27896725,0.58289475,0.40345925,0.58702425,funny
0.40371925,0.29464925,0.59046925,0.343333,0.57530225,funny
0.423609,0.3218965,0.59411675,0.360605,0.58074425,funny
0.45523225,0.36297025,0.59698475,0.44050525,0.6048245,funny
0.47818075,0.39378475,0.5985825,0.46688475,0.6313825,funny
0.48718275,0.40718225,0.595613,0.45913725,0.650616,funny
0.49170475,0.410952,0.59571,0.461635,0.66537225,funny
0.486983,0.3996535,0.59722875,0.41497975,0.66923675,funny
0.48641025,0.38761375,0.59709275,0.380086,0.6604925,funny
0.49767075,0.3856975,0.5968375,0.38157525,0.64894025,funny
0.517657,0.40309475,0.59356225,0.42859775,0.655305,funny
0.52985925,0.4160285,0.59234575,0.46200725,0.665583,funny
0.52451225,0.41458875,0.590402,0.498651,0.67699225,funny
0.535943,0.4193085,0.586407,0.54525575,0.679473,funny
0.54113175,0.4232335,0.588874,0.61332575,0.67734675,funny
0.5366425,0.42249725,0.5913735,0.662635,0.66809425,funny
0.5249975,0.41012025,0.596075,0.67883325,0.66640575,funny
0.50950375,0.40081125,0.6041215,0.6575075,0.6671825,funny
0.4908045,0.384343,0.60607725,0.61252225,0.64751325,funny
0.47805775,0.36671975,0.59842375,0.6199265,0.63614575,funny
0.4736985,0.36052675,0.5958345,0.593014,0.6441095,funny
0.4840805,0.382935,0.60138925,0.53575675,0.654191,funny
0.494975,0.4104175,0.60120425,0.4951135,0.658953,funny
0.505061,0.40332425,0.599044,0.4786715,0.65757275,funny
0.51909875,0.3952865,0.60375275,0.48046275,0.66139425,funny
0.54137625,0.402687,0.604175,0.56172575,0.683117,funny
0.56101075,0.40117,0.59796875,0.6441105,0.688679,funny
0.5527515,0.39253,0.60005675,0.68273425,0.6839195,funny
0.53642175,0.38448425,0.61294675,0.659361,0.63328375,funny
0.53390375,0.3982735,0.6110025,0.55039075,0.57635125,funny
0.5332355,0.402654,0.59512125,0.447464,0.545198,funny
0.52898225,0.397072,0.5897705,0.3788425,0.56886075,funny
0.5377335,0.38701025,0.593118,0.300207,0.6002705,funny
0.55544425,0.3838665,0.59342525,0.27967825,0.6157285,funny
0.5552335,0.392552,0.59784825,0.291135,0.62513925,funny
0.54571525,0.40044825,0.6000695,0.31415275,0.64333375,funny
0.542366,0.40269625,0.59808975,0.366331,0.673568,funny
0.54306125,0.40381375,0.600542,0.365214,0.68955525,funny
0.539751,0.39771875,0.6021165,0.30551375,0.67541175,funny
0.53960075,0.3854285,0.59791275,0.26828375,0.624448,funny
0.537712,0.36533975,0.59111875,0.27558525,0.5741345,funny
0.5366085,0.347866,0.58989675,0.28020575,0.547342,funny
0.54599925,0.34751325,0.59252775,0.291236,0.54437825,funny
0.55630675,0.3573225,0.59426275,0.28478775,0.55721875,funny
0.57305225,0.3760565,0.59883525,0.2566645,0.5632725,funny
0.56429925,0.3852905,0.59556325,0.28834425,0.558361,funny
0.547485,0.37935225,0.591504,0.34970825,0.5460625,funny
0.52329075,0.3603515,0.591791,0.3908675,0.551307,funny
0.49823525,0.33963925,0.59482375,0.42166625,0.5727705,funny
0.47103225,0.3152715,0.59368425,0.37164025,0.5940715,funny
0.45164425,0.293684,0.5921225,0.38256725,0.5856855,funny
0.4400365,0.28487975,0.59908575,0.444479,0.56612,funny
0.43855125,0.2947235,0.6152755,0.44116975,0.55749275,funny
0.44844075,0.3151835,0.63207175,0.480958,0.5563955,funny
